STATION,route_id,hour,direction_id,weekday,current_crowd,last_month_crowd,last_year_crowd
103 ST,6,1,1.0,0,5.0,7.0,21.0
103 ST,6,1,1.0,1,2.0,4.0,2.0
103 ST,6,2,0.0,0,40.0,22.0,221.0
103 ST,6,2,0.0,1,29.0,20.0,202.0
103 ST,6,2,1.0,0,11.0,15.0,39.0
103 ST,6,2,1.0,1,43.0,32.0,129.0
103 ST,6,3,0.0,0,31.0,18.0,281.0
103 ST,6,3,0.0,1,27.0,20.0,223.0
103 ST,6,3,1.0,0,18.0,22.0,56.0
103 ST,6,3,1.0,1,84.0,61.0,256.0
103 ST,6,4,0.0,0,22.0,14.0,342.0
103 ST,6,4,0.0,1,26.0,19.0,243.0
103 ST,6,4,1.0,0,25.0,30.0,74.0
103 ST,6,4,1.0,1,125.0,89.0,383.0
103 ST,6,5,0.0,0,14.0,9.0,403.0
103 ST,6,5,0.0,1,24.0,19.0,264.0
103 ST,6,5,1.0,0,32.0,38.0,91.0
103 ST,6,5,1.0,1,166.0,118.0,510.0
103 ST,6,6,0.0,0,12.0,11.0,32.0
103 ST,6,6,0.0,1,24.0,18.0,186.0
103 ST,6,6,1.0,0,48.0,40.0,139.0
103 ST,6,6,1.0,1,76.0,51.0,390.0
103 ST,6,7,0.0,0,17.0,12.0,46.0
103 ST,6,7,0.0,1,15.0,12.0,131.0
103 ST,6,7,1.0,0,30.0,39.0,102.0
103 ST,6,7,1.0,1,54.0,36.0,247.0
103 ST,6,8,0.0,0,14.0,12.0,73.0
103 ST,6,8,0.0,1,11.0,7.0,104.0
103 ST,6,8,1.0,0,26.0,31.0,88.0
103 ST,6,8,1.0,1,33.0,22.0,157.0
103 ST,6,9,0.0,0,13.0,9.0,107.0
103 ST,6,9,0.0,1,9.0,6.0,108.0
103 ST,6,9,1.0,0,17.0,21.0,111.0
103 ST,6,9,1.0,1,24.0,18.0,127.0
103 ST,6,10,0.0,0,11.0,7.0,154.0
103 ST,6,10,0.0,1,36.0,17.0,123.0
103 ST,6,10,1.0,0,15.0,11.0,114.0
103 ST,6,10,1.0,1,29.0,21.0,80.0
103 ST,6,11,0.0,0,13.0,8.0,183.0
103 ST,6,11,0.0,1,20.0,12.0,174.0
103 ST,6,11,1.0,0,14.0,11.0,103.0
103 ST,6,11,1.0,1,40.0,46.0,76.0
103 ST,6,12,0.0,0,16.0,12.0,234.0
103 ST,6,12,0.0,1,40.0,20.0,257.0
103 ST,6,12,1.0,0,11.0,9.0,92.0
103 ST,6,12,1.0,1,15.0,11.0,90.0
103 ST,6,13,0.0,0,23.0,15.0,284.0
103 ST,6,13,0.0,1,76.0,40.0,345.0
103 ST,6,13,1.0,0,12.0,11.0,79.0
103 ST,6,13,1.0,1,16.0,12.0,85.0
103 ST,6,14,0.0,0,41.0,24.0,383.0
103 ST,6,14,0.0,1,149.0,100.0,437.0
103 ST,6,14,1.0,0,13.0,13.0,106.0
103 ST,6,14,1.0,1,26.0,28.0,86.0
103 ST,6,15,0.0,0,61.0,42.0,511.0
103 ST,6,15,0.0,1,152.0,82.0,541.0
103 ST,6,15,1.0,0,13.0,15.0,85.0
103 ST,6,15,1.0,1,23.0,20.0,79.0
103 ST,6,16,0.0,0,48.0,31.0,421.0
103 ST,6,16,0.0,1,133.0,69.0,493.0
103 ST,6,16,1.0,0,11.0,12.0,56.0
103 ST,6,16,1.0,1,14.0,12.0,53.0
103 ST,6,17,0.0,0,47.0,31.0,453.0
103 ST,6,17,0.0,1,108.0,56.0,401.0
103 ST,6,17,1.0,0,11.0,10.0,42.0
103 ST,6,17,1.0,1,12.0,9.0,46.0
103 ST,6,18,0.0,0,46.0,25.0,432.0
103 ST,6,18,0.0,1,106.0,53.0,439.0
103 ST,6,18,1.0,0,11.0,10.0,38.0
103 ST,6,18,1.0,1,11.0,8.0,41.0
103 ST,6,19,0.0,0,49.0,20.0,438.0
103 ST,6,19,0.0,1,102.0,50.0,479.0
103 ST,6,19,1.0,0,8.0,6.0,34.0
103 ST,6,19,1.0,1,10.0,7.0,42.0
103 ST,6,20,0.0,0,48.0,22.0,357.0
103 ST,6,20,0.0,1,83.0,44.0,415.0
103 ST,6,20,1.0,0,8.0,6.0,24.0
103 ST,6,20,1.0,1,10.0,7.0,34.0
103 ST,6,21,0.0,0,44.0,31.0,369.0
103 ST,6,21,0.0,1,61.0,30.0,323.0
103 ST,6,21,1.0,0,5.0,5.0,23.0
103 ST,6,21,1.0,1,7.0,5.0,22.0
103 ST,6,22,0.0,0,37.0,26.0,286.0
103 ST,6,22,0.0,1,46.0,28.0,238.0
103 ST,6,22,1.0,0,5.0,4.0,16.0
103 ST,6,22,1.0,1,6.0,5.0,19.0
103 ST,6,23,0.0,0,48.0,39.0,272.0
103 ST,6,23,0.0,1,32.0,28.0,184.0
103 ST,6,23,1.0,0,6.0,5.0,13.0
103 ST,6,23,1.0,1,6.0,5.0,9.0
103 ST,B,0,0.0,1,28.0,19.0,329.0
103 ST,B,0,1.0,1,187.0,107.0,736.0
103 ST,B,1,0.0,1,28.0,19.0,329.0
103 ST,B,1,1.0,1,187.0,107.0,736.0
103 ST,B,2,0.0,1,28.0,19.0,329.0
103 ST,B,2,1.0,1,187.0,107.0,736.0
103 ST,B,3,0.0,1,28.0,19.0,329.0
103 ST,B,3,1.0,1,187.0,107.0,736.0
103 ST,B,4,0.0,1,28.0,19.0,329.0
103 ST,B,4,1.0,1,187.0,107.0,736.0
103 ST,B,5,0.0,1,28.0,19.0,329.0
103 ST,B,5,1.0,1,187.0,107.0,736.0
103 ST,B,6,0.0,1,28.0,19.0,329.0
103 ST,B,6,1.0,1,93.0,75.0,455.0
103 ST,B,7,0.0,1,22.0,15.0,363.0
103 ST,B,7,1.0,1,48.0,43.0,287.0
103 ST,B,8,0.0,1,12.0,5.0,280.0
103 ST,B,8,1.0,1,44.0,29.0,234.0
103 ST,B,9,0.0,1,9.0,2.0,295.0
103 ST,B,9,1.0,1,18.0,13.0,139.0
103 ST,B,10,0.0,1,8.0,5.0,349.0
103 ST,B,10,1.0,1,8.0,4.0,80.0
103 ST,B,11,0.0,1,24.0,13.0,396.0
103 ST,B,11,1.0,1,12.0,7.0,78.0
103 ST,B,12,0.0,1,39.0,18.0,390.0
103 ST,B,12,1.0,1,11.0,9.0,84.0
103 ST,B,13,0.0,1,59.0,29.0,321.0
103 ST,B,13,1.0,1,12.0,8.0,64.0
103 ST,B,14,0.0,1,100.0,55.0,306.0
103 ST,B,14,1.0,1,28.0,21.0,59.0
103 ST,B,15,0.0,1,98.0,44.0,328.0
103 ST,B,15,1.0,1,14.0,8.0,59.0
103 ST,B,16,0.0,1,107.0,49.0,300.0
103 ST,B,16,1.0,1,15.0,10.0,78.0
103 ST,B,17,0.0,1,116.0,50.0,332.0
103 ST,B,17,1.0,1,20.0,12.0,98.0
103 ST,B,18,0.0,1,135.0,56.0,305.0
103 ST,B,18,1.0,1,15.0,11.0,77.0
103 ST,B,19,0.0,1,106.0,48.0,313.0
103 ST,B,19,1.0,1,9.0,8.0,44.0
103 ST,B,20,0.0,1,68.0,35.0,243.0
103 ST,B,20,1.0,1,6.0,5.0,35.0
103 ST,B,21,0.0,1,34.0,23.0,158.0
103 ST,B,21,1.0,1,5.0,3.0,27.0
103 ST,B,22,0.0,1,34.0,23.0,158.0
103 ST,B,22,1.0,1,5.0,3.0,27.0
103 ST,B,23,0.0,1,34.0,23.0,158.0
103 ST,B,23,1.0,1,5.0,3.0,27.0
103 ST,C,0,0.0,0,6.0,11.0,18.0
103 ST,C,0,0.0,1,5.0,4.0,85.0
103 ST,C,0,1.0,0,12.0,10.0,77.0
103 ST,C,0,1.0,1,32.0,14.0,262.0
103 ST,C,1,0.0,0,6.0,11.0,18.0
103 ST,C,1,0.0,1,5.0,4.0,85.0
103 ST,C,1,1.0,0,12.0,10.0,77.0
103 ST,C,1,1.0,1,32.0,14.0,262.0
103 ST,C,2,0.0,0,6.0,11.0,18.0
103 ST,C,2,0.0,1,5.0,4.0,85.0
103 ST,C,2,1.0,0,12.0,10.0,77.0
103 ST,C,2,1.0,1,32.0,14.0,262.0
103 ST,C,3,0.0,0,6.0,11.0,18.0
103 ST,C,3,0.0,1,5.0,4.0,85.0
103 ST,C,3,1.0,0,12.0,10.0,77.0
103 ST,C,3,1.0,1,32.0,14.0,262.0
103 ST,C,4,0.0,0,6.0,11.0,18.0
103 ST,C,4,0.0,1,5.0,4.0,85.0
103 ST,C,4,1.0,0,12.0,10.0,77.0
103 ST,C,4,1.0,1,32.0,14.0,262.0
103 ST,C,5,0.0,0,6.0,11.0,18.0
103 ST,C,5,0.0,1,5.0,4.0,85.0
103 ST,C,5,1.0,0,12.0,10.0,77.0
103 ST,C,5,1.0,1,32.0,14.0,262.0
103 ST,C,6,0.0,0,6.0,11.0,18.0
103 ST,C,6,0.0,1,5.0,4.0,85.0
103 ST,C,6,1.0,0,5.0,6.0,46.0
103 ST,C,6,1.0,1,27.0,19.0,190.0
103 ST,C,7,0.0,0,2.0,9.0,37.0
103 ST,C,7,0.0,1,6.0,8.0,187.0
103 ST,C,7,1.0,0,9.0,4.0,62.0
103 ST,C,7,1.0,1,17.0,15.0,147.0
103 ST,C,8,0.0,0,1.0,4.0,36.0
103 ST,C,8,0.0,1,24.0,21.0,317.0
103 ST,C,8,1.0,0,9.0,4.0,96.0
103 ST,C,8,1.0,1,16.0,15.0,139.0
103 ST,C,9,0.0,0,1.0,2.0,41.0
103 ST,C,9,0.0,1,12.0,8.0,190.0
103 ST,C,9,1.0,0,10.0,3.0,127.0
103 ST,C,9,1.0,1,15.0,10.0,147.0
103 ST,C,10,0.0,0,2.0,1.0,60.0
103 ST,C,10,0.0,1,18.0,10.0,130.0
103 ST,C,10,1.0,0,11.0,2.0,160.0
103 ST,C,10,1.0,1,32.0,21.0,141.0
103 ST,C,11,0.0,0,5.0,0.0,86.0
103 ST,C,11,0.0,1,59.0,43.0,129.0
103 ST,C,11,1.0,0,16.0,3.0,197.0
103 ST,C,11,1.0,1,21.0,10.0,122.0
103 ST,C,12,0.0,0,9.0,1.0,151.0
103 ST,C,12,0.0,1,20.0,7.0,173.0
103 ST,C,12,1.0,0,20.0,7.0,189.0
103 ST,C,12,1.0,1,15.0,9.0,113.0
103 ST,C,13,0.0,0,11.0,2.0,169.0
103 ST,C,13,0.0,1,26.0,14.0,181.0
103 ST,C,13,1.0,0,20.0,10.0,182.0
103 ST,C,13,1.0,1,18.0,12.0,96.0
103 ST,C,14,0.0,0,13.0,5.0,198.0
103 ST,C,14,0.0,1,48.0,29.0,208.0
103 ST,C,14,1.0,0,25.0,15.0,190.0
103 ST,C,14,1.0,1,38.0,23.0,88.0
103 ST,C,15,0.0,0,16.0,10.0,235.0
103 ST,C,15,0.0,1,91.0,59.0,241.0
103 ST,C,15,1.0,0,21.0,15.0,164.0
103 ST,C,15,1.0,1,22.0,14.0,97.0
103 ST,C,16,0.0,0,18.0,11.0,186.0
103 ST,C,16,0.0,1,44.0,28.0,229.0
103 ST,C,16,1.0,0,17.0,11.0,148.0
103 ST,C,16,1.0,1,20.0,11.0,83.0
103 ST,C,17,0.0,0,18.0,17.0,212.0
103 ST,C,17,0.0,1,63.0,38.0,229.0
103 ST,C,17,1.0,0,14.0,9.0,122.0
103 ST,C,17,1.0,1,18.0,10.0,82.0
103 ST,C,18,0.0,0,15.0,21.0,185.0
103 ST,C,18,0.0,1,47.0,35.0,193.0
103 ST,C,18,1.0,0,14.0,8.0,108.0
103 ST,C,18,1.0,1,13.0,9.0,65.0
103 ST,C,19,0.0,0,16.0,26.0,179.0
103 ST,C,19,0.0,1,39.0,29.0,158.0
103 ST,C,19,1.0,0,15.0,10.0,93.0
103 ST,C,19,1.0,1,9.0,8.0,56.0
103 ST,C,20,0.0,0,16.0,19.0,156.0
103 ST,C,20,0.0,1,33.0,29.0,133.0
103 ST,C,20,1.0,0,9.0,5.0,68.0
103 ST,C,20,1.0,1,10.0,8.0,52.0
103 ST,C,21,0.0,0,20.0,16.0,132.0
103 ST,C,21,0.0,1,19.0,18.0,109.0
103 ST,C,21,1.0,0,6.0,3.0,50.0
103 ST,C,21,1.0,1,4.0,3.0,31.0
103 ST,C,22,0.0,0,24.0,11.0,106.0
103 ST,C,22,0.0,1,17.0,10.0,112.0
103 ST,C,22,1.0,0,5.0,3.0,44.0
103 ST,C,22,1.0,1,4.0,1.0,25.0
103 ST,C,23,0.0,0,20.0,7.0,86.0
103 ST,C,23,0.0,1,16.0,8.0,104.0
103 ST,C,23,1.0,0,5.0,3.0,44.0
103 ST,C,23,1.0,1,4.0,1.0,25.0
103 ST-CORONA,7,0,0.0,0,0.0,0.0,5.0
103 ST-CORONA,7,0,0.0,1,1.0,0.0,2.0
103 ST-CORONA,7,0,1.0,0,0.0,0.0,76.0
103 ST-CORONA,7,0,1.0,1,0.0,0.0,7.0
103 ST-CORONA,7,1,0.0,0,0.0,0.0,1.0
103 ST-CORONA,7,1,0.0,1,3.0,0.0,2.0
103 ST-CORONA,7,1,1.0,0,29.0,18.0,122.0
103 ST-CORONA,7,1,1.0,1,61.0,38.0,67.0
103 ST-CORONA,7,2,0.0,0,28.0,18.0,80.0
103 ST-CORONA,7,2,0.0,1,55.0,31.0,149.0
103 ST-CORONA,7,2,1.0,0,57.0,36.0,167.0
103 ST-CORONA,7,2,1.0,1,122.0,77.0,126.0
103 ST-CORONA,7,3,0.0,0,56.0,35.0,159.0
103 ST-CORONA,7,3,0.0,1,107.0,61.0,295.0
103 ST-CORONA,7,3,1.0,0,86.0,54.0,213.0
103 ST-CORONA,7,3,1.0,1,182.0,115.0,186.0
103 ST-CORONA,7,4,0.0,0,83.0,53.0,238.0
103 ST-CORONA,7,4,0.0,1,159.0,91.0,441.0
103 ST-CORONA,7,4,1.0,0,114.0,73.0,259.0
103 ST-CORONA,7,4,1.0,1,243.0,153.0,246.0
103 ST-CORONA,7,5,0.0,0,111.0,70.0,318.0
103 ST-CORONA,7,5,0.0,1,210.0,121.0,588.0
103 ST-CORONA,7,5,1.0,0,143.0,91.0,305.0
103 ST-CORONA,7,5,1.0,1,304.0,192.0,306.0
103 ST-CORONA,7,6,0.0,0,37.0,25.0,126.0
103 ST-CORONA,7,6,0.0,1,67.0,39.0,256.0
103 ST-CORONA,7,6,1.0,0,51.0,29.0,129.0
103 ST-CORONA,7,6,1.0,1,113.0,64.0,229.0
103 ST-CORONA,7,7,0.0,0,17.0,15.0,108.0
103 ST-CORONA,7,7,0.0,1,35.0,20.0,141.0
103 ST-CORONA,7,7,1.0,0,42.0,31.0,126.0
103 ST-CORONA,7,7,1.0,1,78.0,46.0,176.0
103 ST-CORONA,7,8,0.0,0,16.0,13.0,119.0
103 ST-CORONA,7,8,0.0,1,23.0,13.0,117.0
103 ST-CORONA,7,8,1.0,0,44.0,31.0,129.0
103 ST-CORONA,7,8,1.0,1,59.0,37.0,156.0
103 ST-CORONA,7,9,0.0,0,14.0,9.0,144.0
103 ST-CORONA,7,9,0.0,1,20.0,12.0,125.0
103 ST-CORONA,7,9,1.0,0,37.0,30.0,132.0
103 ST-CORONA,7,9,1.0,1,54.0,36.0,175.0
103 ST-CORONA,7,10,0.0,0,14.0,10.0,157.0
103 ST-CORONA,7,10,0.0,1,25.0,15.0,165.0
103 ST-CORONA,7,10,1.0,0,36.0,28.0,139.0
103 ST-CORONA,7,10,1.0,1,34.0,27.0,135.0
103 ST-CORONA,7,11,0.0,0,13.0,10.0,149.0
103 ST-CORONA,7,11,0.0,1,44.0,26.0,263.0
103 ST-CORONA,7,11,1.0,0,37.0,29.0,142.0
103 ST-CORONA,7,11,1.0,1,31.0,24.0,115.0
103 ST-CORONA,7,12,0.0,0,16.0,13.0,147.0
103 ST-CORONA,7,12,0.0,1,38.0,25.0,220.0
103 ST-CORONA,7,12,1.0,0,39.0,27.0,135.0
103 ST-CORONA,7,12,1.0,1,33.0,24.0,111.0
103 ST-CORONA,7,13,0.0,0,13.0,8.0,187.0
103 ST-CORONA,7,13,0.0,1,30.0,20.0,158.0
103 ST-CORONA,7,13,1.0,0,38.0,26.0,118.0
103 ST-CORONA,7,13,1.0,1,27.0,19.0,79.0
103 ST-CORONA,7,14,0.0,0,13.0,8.0,161.0
103 ST-CORONA,7,14,0.0,1,25.0,21.0,92.0
103 ST-CORONA,7,14,1.0,0,33.0,21.0,101.0
103 ST-CORONA,7,14,1.0,1,25.0,18.0,70.0
103 ST-CORONA,7,15,0.0,0,11.0,6.0,157.0
103 ST-CORONA,7,15,0.0,1,9.0,7.0,65.0
103 ST-CORONA,7,15,1.0,0,23.0,15.0,79.0
103 ST-CORONA,7,15,1.0,1,25.0,20.0,85.0
103 ST-CORONA,7,16,0.0,0,5.0,3.0,65.0
103 ST-CORONA,7,16,0.0,1,5.0,3.0,68.0
103 ST-CORONA,7,16,1.0,0,19.0,14.0,77.0
103 ST-CORONA,7,16,1.0,1,13.0,8.0,37.0
103 ST-CORONA,7,17,0.0,0,3.0,3.0,42.0
103 ST-CORONA,7,17,0.0,1,4.0,2.0,56.0
103 ST-CORONA,7,17,1.0,0,17.0,11.0,67.0
103 ST-CORONA,7,17,1.0,1,11.0,7.0,34.0
103 ST-CORONA,7,18,0.0,0,2.0,1.0,55.0
103 ST-CORONA,7,18,0.0,1,3.0,2.0,45.0
103 ST-CORONA,7,18,1.0,0,11.0,10.0,53.0
103 ST-CORONA,7,18,1.0,1,10.0,6.0,39.0
103 ST-CORONA,7,19,0.0,0,3.0,1.0,33.0
103 ST-CORONA,7,19,0.0,1,4.0,2.0,35.0
103 ST-CORONA,7,19,1.0,0,12.0,9.0,53.0
103 ST-CORONA,7,19,1.0,1,11.0,7.0,39.0
103 ST-CORONA,7,20,0.0,0,2.0,1.0,29.0
103 ST-CORONA,7,20,0.0,1,2.0,1.0,29.0
103 ST-CORONA,7,20,1.0,0,13.0,8.0,61.0
103 ST-CORONA,7,20,1.0,1,7.0,5.0,31.0
103 ST-CORONA,7,21,0.0,0,3.0,2.0,15.0
103 ST-CORONA,7,21,0.0,1,2.0,1.0,15.0
103 ST-CORONA,7,21,1.0,0,14.0,8.0,67.0
103 ST-CORONA,7,21,1.0,1,7.0,4.0,26.0
103 ST-CORONA,7,22,0.0,0,3.0,2.0,8.0
103 ST-CORONA,7,22,0.0,1,1.0,1.0,4.0
103 ST-CORONA,7,22,1.0,0,9.0,7.0,63.0
103 ST-CORONA,7,22,1.0,1,4.0,3.0,25.0
103 ST-CORONA,7,23,0.0,0,3.0,0.0,4.0
103 ST-CORONA,7,23,0.0,1,0.0,2.0,2.0
103 ST-CORONA,7,23,1.0,0,3.0,1.0,40.0
103 ST-CORONA,7,23,1.0,1,0.0,0.0,22.0
104 ST,A,0,0.0,0,0.0,0.0,0.0
104 ST,A,0,0.0,1,0.0,0.0,0.0
104 ST,A,0,1.0,0,7.0,2.0,248.0
104 ST,A,0,1.0,1,4.0,0.0,111.0
104 ST,A,1,0.0,0,4.0,0.0,15.0
104 ST,A,1,0.0,1,17.0,5.0,45.0
104 ST,A,1,1.0,0,0.0,2.0,102.0
104 ST,A,1,1.0,1,2.0,1.0,82.0
104 ST,A,2,0.0,0,9.0,0.0,30.0
104 ST,A,2,0.0,1,33.0,11.0,90.0
104 ST,A,2,1.0,0,10.0,8.0,131.0
104 ST,A,2,1.0,1,60.0,39.0,343.0
104 ST,A,3,0.0,0,13.0,0.0,46.0
104 ST,A,3,0.0,1,50.0,16.0,136.0
104 ST,A,3,1.0,0,19.0,13.0,159.0
104 ST,A,3,1.0,1,119.0,76.0,604.0
104 ST,A,4,0.0,0,18.0,0.0,61.0
104 ST,A,4,0.0,1,67.0,22.0,181.0
104 ST,A,4,1.0,0,28.0,19.0,187.0
104 ST,A,4,1.0,1,178.0,114.0,865.0
104 ST,A,5,0.0,0,22.0,0.0,76.0
104 ST,A,5,0.0,1,83.0,27.0,226.0
104 ST,A,5,1.0,0,38.0,24.0,216.0
104 ST,A,5,1.0,1,237.0,151.0,1127.0
104 ST,A,6,0.0,0,5.0,0.0,61.0
104 ST,A,6,0.0,1,20.0,11.0,48.0
104 ST,A,6,1.0,0,48.0,30.0,244.0
104 ST,A,6,1.0,1,296.0,189.0,1388.0
104 ST,A,7,0.0,0,12.0,3.0,34.0
104 ST,A,7,0.0,1,32.0,16.0,66.0
104 ST,A,7,1.0,0,57.0,35.0,272.0
104 ST,A,7,1.0,1,104.0,60.0,522.0
104 ST,A,8,0.0,0,2.0,0.0,24.0
104 ST,A,8,0.0,1,18.0,5.0,45.0
104 ST,A,8,1.0,0,42.0,28.0,247.0
104 ST,A,8,1.0,1,80.0,45.0,479.0
104 ST,A,9,0.0,0,6.0,2.0,29.0
104 ST,A,9,0.0,1,9.0,3.0,28.0
104 ST,A,9,1.0,0,34.0,22.0,286.0
104 ST,A,9,1.0,1,64.0,36.0,391.0
104 ST,A,10,0.0,0,0.0,3.0,35.0
104 ST,A,10,0.0,1,16.0,3.0,49.0
104 ST,A,10,1.0,0,34.0,18.0,401.0
104 ST,A,10,1.0,1,62.0,28.0,442.0
104 ST,A,11,0.0,0,2.0,0.0,23.0
104 ST,A,11,0.0,1,2.0,6.0,30.0
104 ST,A,11,1.0,0,34.0,16.0,440.0
104 ST,A,11,1.0,1,56.0,27.0,386.0
104 ST,A,12,0.0,0,0.0,0.0,19.0
104 ST,A,12,0.0,1,1.0,2.0,33.0
104 ST,A,12,1.0,0,36.0,17.0,423.0
104 ST,A,12,1.0,1,78.0,71.0,528.0
104 ST,A,13,0.0,0,2.0,2.0,40.0
104 ST,A,13,0.0,1,3.0,6.0,50.0
104 ST,A,13,1.0,0,43.0,23.0,534.0
104 ST,A,13,1.0,1,85.0,47.0,551.0
104 ST,A,14,0.0,0,0.0,2.0,37.0
104 ST,A,14,0.0,1,2.0,2.0,20.0
104 ST,A,14,1.0,0,49.0,26.0,473.0
104 ST,A,14,1.0,1,86.0,51.0,456.0
104 ST,A,15,0.0,0,0.0,0.0,30.0
104 ST,A,15,0.0,1,6.0,6.0,25.0
104 ST,A,15,1.0,0,56.0,28.0,530.0
104 ST,A,15,1.0,1,89.0,49.0,431.0
104 ST,A,16,0.0,0,0.0,0.0,20.0
104 ST,A,16,0.0,1,0.0,0.0,7.0
104 ST,A,16,1.0,0,48.0,30.0,479.0
104 ST,A,16,1.0,1,89.0,46.0,392.0
104 ST,A,17,0.0,0,0.0,0.0,14.0
104 ST,A,17,0.0,1,1.0,1.0,10.0
104 ST,A,17,1.0,0,61.0,31.0,442.0
104 ST,A,17,1.0,1,67.0,34.0,278.0
104 ST,A,18,0.0,0,0.0,0.0,12.0
104 ST,A,18,0.0,1,1.0,1.0,6.0
104 ST,A,18,1.0,0,48.0,30.0,389.0
104 ST,A,18,1.0,1,55.0,32.0,210.0
104 ST,A,19,0.0,0,0.0,2.0,12.0
104 ST,A,19,0.0,1,1.0,2.0,10.0
104 ST,A,19,1.0,0,44.0,33.0,366.0
104 ST,A,19,1.0,1,51.0,28.0,187.0
104 ST,A,20,0.0,0,2.0,2.0,1.0
104 ST,A,20,0.0,1,0.0,0.0,3.0
104 ST,A,20,1.0,0,32.0,22.0,340.0
104 ST,A,20,1.0,1,45.0,27.0,161.0
104 ST,A,21,0.0,0,0.0,0.0,0.0
104 ST,A,21,0.0,1,1.0,1.0,7.0
104 ST,A,21,1.0,0,37.0,19.0,216.0
104 ST,A,21,1.0,1,31.0,24.0,164.0
104 ST,A,22,0.0,0,0.0,0.0,0.0
104 ST,A,22,0.0,1,0.0,1.0,4.0
104 ST,A,22,1.0,0,30.0,19.0,222.0
104 ST,A,22,1.0,1,27.0,14.0,140.0
104 ST,A,23,0.0,0,0.0,0.0,0.0
104 ST,A,23,0.0,1,0.0,0.0,1.0
104 ST,A,23,1.0,0,22.0,5.0,212.0
104 ST,A,23,1.0,1,10.0,7.0,146.0
104 ST,J,0,0.0,0,0.0,0.0,5.0
104 ST,J,0,0.0,1,0.0,0.0,0.0
104 ST,J,0,1.0,0,1.0,0.0,7.0
104 ST,J,0,1.0,1,0.0,0.0,4.0
104 ST,J,1,0.0,0,1.0,2.0,0.0
104 ST,J,1,0.0,1,2.0,2.0,0.0
104 ST,J,1,1.0,0,4.0,3.0,22.0
104 ST,J,1,1.0,1,24.0,14.0,46.0
104 ST,J,2,0.0,0,8.0,6.0,56.0
104 ST,J,2,0.0,1,67.0,47.0,228.0
104 ST,J,2,1.0,0,7.0,5.0,36.0
104 ST,J,2,1.0,1,49.0,29.0,89.0
104 ST,J,3,0.0,0,15.0,9.0,111.0
104 ST,J,3,0.0,1,132.0,91.0,455.0
104 ST,J,3,1.0,0,10.0,7.0,51.0
104 ST,J,3,1.0,1,73.0,43.0,131.0
104 ST,J,4,0.0,0,22.0,12.0,166.0
104 ST,J,4,0.0,1,198.0,135.0,683.0
104 ST,J,4,1.0,0,13.0,9.0,66.0
104 ST,J,4,1.0,1,98.0,57.0,173.0
104 ST,J,5,0.0,0,29.0,16.0,222.0
104 ST,J,5,0.0,1,263.0,180.0,910.0
104 ST,J,5,1.0,0,16.0,11.0,80.0
104 ST,J,5,1.0,1,122.0,72.0,215.0
104 ST,J,6,0.0,0,52.0,34.0,237.0
104 ST,J,6,0.0,1,133.0,107.0,582.0
104 ST,J,6,1.0,0,14.0,8.0,43.0
104 ST,J,6,1.0,1,47.0,31.0,110.0
104 ST,J,7,0.0,0,61.0,52.0,171.0
104 ST,J,7,0.0,1,86.0,64.0,386.0
104 ST,J,7,1.0,0,13.0,9.0,43.0
104 ST,J,7,1.0,1,36.0,27.0,90.0
104 ST,J,8,0.0,0,58.0,49.0,193.0
104 ST,J,8,0.0,1,77.0,57.0,424.0
104 ST,J,8,1.0,0,12.0,6.0,36.0
104 ST,J,8,1.0,1,24.0,15.0,53.0
104 ST,J,9,0.0,0,47.0,39.0,215.0
104 ST,J,9,0.0,1,43.0,34.0,283.0
104 ST,J,9,1.0,0,9.0,5.0,35.0
104 ST,J,9,1.0,1,24.0,10.0,63.0
104 ST,J,10,0.0,0,42.0,36.0,276.0
104 ST,J,10,0.0,1,50.0,43.0,302.0
104 ST,J,10,1.0,0,8.0,4.0,37.0
104 ST,J,10,1.0,1,41.0,18.0,81.0
104 ST,J,11,0.0,0,33.0,31.0,296.0
104 ST,J,11,0.0,1,80.0,62.0,304.0
104 ST,J,11,1.0,0,7.0,4.0,33.0
104 ST,J,11,1.0,1,24.0,7.0,57.0
104 ST,J,12,0.0,0,27.0,19.0,277.0
104 ST,J,12,0.0,1,28.0,18.0,257.0
104 ST,J,12,1.0,0,8.0,7.0,33.0
104 ST,J,12,1.0,1,21.0,4.0,53.0
104 ST,J,13,0.0,0,23.0,13.0,245.0
104 ST,J,13,0.0,1,25.0,17.0,222.0
104 ST,J,13,1.0,0,6.0,3.0,29.0
104 ST,J,13,1.0,1,18.0,6.0,44.0
104 ST,J,14,0.0,0,21.0,15.0,234.0
104 ST,J,14,0.0,1,79.0,69.0,180.0
104 ST,J,14,1.0,0,7.0,4.0,32.0
104 ST,J,14,1.0,1,28.0,17.0,37.0
104 ST,J,15,0.0,0,12.0,9.0,197.0
104 ST,J,15,0.0,1,21.0,12.0,178.0
104 ST,J,15,1.0,0,8.0,6.0,40.0
104 ST,J,15,1.0,1,7.0,7.0,38.0
104 ST,J,16,0.0,0,7.0,6.0,147.0
104 ST,J,16,0.0,1,10.0,8.0,113.0
104 ST,J,16,1.0,0,6.0,5.0,32.0
104 ST,J,16,1.0,1,3.0,6.0,34.0
104 ST,J,17,0.0,0,6.0,3.0,99.0
104 ST,J,17,0.0,1,5.0,3.0,65.0
104 ST,J,17,1.0,0,5.0,4.0,28.0
104 ST,J,17,1.0,1,2.0,3.0,32.0
104 ST,J,18,0.0,0,3.0,1.0,70.0
